4.094915062380427508e-04 2.468315423913098439e+00 4.422539326639124968e-01 1.355955018492741582e+00 8.893711185159632882e-01 4.504059339772775727e-02 1.597829467800016001e-03 8.107519750108815870e-03 -1.462992208397947969e-03 5.287559229861948928e-02 1.838154797281776887e-04 3.499154103999518872e-02 -2.598801321550247428e-02 3.844380513026034452e-01 -3.753661775630095510e-01 6.086277759868033259e-03 3.255440885733468931e-02
4.714866363457394672e-04 2.427712402325765240e+00 4.210862448528221447e-01 1.423415028768741042e+00 8.375259875883908078e-01 4.789331366448362770e-02 1.452527053360908038e-03 8.703536492151719983e-03 -1.484257969507851715e-03 5.575168050733947389e-02 1.465493068023016043e-05 3.517161650060213196e-02 -2.380730015382700321e-02 3.947170717208153823e-01 -3.586138022321409546e-01 6.353607011376051841e-03 3.045711151395184141e-02
5.428675439323859403e-04 2.387743918408224975e+00 4.011382559420967331e-01 1.503558397812429392e+00 7.741246897837354979e-01 5.095521483434201082e-02 1.274214129943732066e-03 9.386648087601701107e-03 -1.435538982956133247e-03 5.905295167943280799e-02 -1.122443418009322347e-04 3.526360047455268099e-02 -2.200751087594812055e-02 4.033746393990121915e-01 -3.417970480025358526e-01 6.428561308584479321e-03 2.867200099971633012e-02
6.250551925273975734e-04 2.348387102320955488e+00 3.820577280180124102e-01 1.594760490544748555e+00 7.053377733669865535e-01 5.425861882146287840e-02 1.071538590392259738e-03 1.015403625715427527e-02 -1.310693900552002689e-03 6.273289354146038832e-02 -1.870994471893372424e-04 3.527563526439142505e-02 -2.051531149610450605e-02 4.105281640533186005e-01 -3.249129270673927206e-01 6.372404207167801926e-03 2.704047344363377792e-02
7.196856730011521675e-04 2.309572722275872181e+00 3.635766358785286201e-01 1.694368883930322145e+00 6.381482642538304217e-01 5.786287214154184344e-02 8.629408661428861205e-04 1.098327016996020200e-02 -1.159094632399902680e-03 6.675717155153770843e-02 -2.477665381384885901e-04 3.524445607586629281e-02 -1.937188316215548295e-02 4.155169660940215559e-01 -3.074495584179327556e-01 6.258801326906005338e-03 2.571516118777497986e-02
8.286427728546842068e-04 2.271337215556608058e+00 3.459199706961187948e-01 1.797933073006341420e+00 5.770645929332395285e-01 6.185468967407886653e-02 7.165830880065393593e-04 1.197364937573081045e-02 -8.301396807884886542e-04 7.101790912098437936e-02 -1.808658096041915186e-04 3.517307215238224538e-02 -1.824551761460532773e-02 4.201191315065782028e-01 -2.900762778330903124e-01 6.047430101503004259e-03 2.473241740672309924e-02
9.540954763499943534e-04 2.233683502841355306e+00 3.289489556794900627e-01 1.902288016649845925e+00 5.213202772176038780e-01 6.629607483904109699e-02 7.256939172376880576e-04 1.321516338060824136e-02 -1.816803400257541168e-04 7.542725486775037069e-02 1.455492417572479269e-04 3.506902486917523598e-02 -1.682295858235231117e-02 4.257318112086013739e-01 -2.732669519568579064e-01 5.727973869072462351e-03 2.400751060148542324e-02
1.098541141987558400e-03 2.196685734288134739e+00 3.130908018498047563e-01 2.004993449735332334e+00 4.718001852409516306e-01 7.124663100199635224e-02 7.133753846192275594e-04 1.453771611306603484e-02 4.205133818923796618e-04 8.004122211560438238e-02 5.778067293672195515e-04 3.494190035771210789e-02 -1.546271661467520792e-02 4.303743647380635640e-01 -2.570325180831006806e-01 5.217025855255588707e-03 2.331562484684581577e-02
1.264855216855295715e-03 2.160359142346439221e+00 2.982326008119254857e-01 2.105514952847052701e+00 4.273401137522174764e-01 7.671529760119794039e-02 6.444353030430755025e-04 1.591814324213158827e-02 8.821673442042203550e-04 8.486754986269084977e-02 1.085921038826487273e-03 3.479091040879289665e-02 -1.425412340907782419e-02 4.338180042770034550e-01 -2.413071011501616847e-01 4.520400786895952851e-03 2.287525171199299504e-02
1.456348477501244378e-03 2.124768531205242450e+00 2.835482339955216480e-01 2.204919381213297669e+00 3.857407874870817932e-01 8.262935522867614901e-02 4.856455467324855002e-04 1.735972497538579296e-02 1.159102321058695650e-03 8.995269323481064339e-02 1.551038267477017341e-03 3.452956214373470445e-02 -1.330042022227230156e-02 4.368136614232921433e-01 -2.261871807747988239e-01 4.104105861430898221e-03 2.251634616463276534e-02
1.676832936811008387e-03 2.089886636778342410e+00 2.689103658428349530e-01 2.302838545246236102e+00 3.527675463927992805e-01 8.893381826859464434e-02 2.505936105514777745e-04 1.890294494622801746e-02 1.320227417617819005e-03 9.533611385627405177e-02 1.920592288084971289e-03 3.422874677965193069e-02 -1.251282444079887882e-02 4.392256045319101743e-01 -2.114730824142506405e-01 3.888985899011146528e-03 2.211418539704611622e-02
1.930697728883249645e-03 2.055685659097348683e+00 2.544796379090471516e-01 2.401250317650158284e+00 3.292460342654914274e-01 9.547436464437430992e-02 -8.790577109937802724e-05 2.065299596330588683e-02 1.539167098646945786e-03 1.010784585245643741e-01 1.991745703567415759e-03 3.407769421897388629e-02 -1.162179965122341410e-02 4.406562962078498513e-01 -1.967104472715614505e-01 3.777269112706165780e-03 2.186241065726403712e-02
2.222996482526195736e-03 2.022064289211034094e+00 2.409054177577455991e-01 2.489413722921670402e+00 3.241005711624331820e-01 1.022795720491102012e-01 -4.603984101919089689e-04 2.257944996142652316e-02 1.740399217905457679e-03 1.073616461393115951e-01 1.680105010706117730e-03 3.395628867277111773e-02 -1.067351857293324935e-02 4.417490464017018725e-01 -1.821002756467193229e-01 3.716552809729335802e-03 2.186462296014471396e-02
2.559547922699535825e-03 1.988934505919132345e+00 2.278774653941089690e-01 2.558364682243282839e+00 3.028155002281870400e-01 1.093206187992075695e-01 -8.090187731591494402e-04 2.468029651314496142e-02 1.906687386700762349e-03 1.144250649828131294e-01 7.126072051936299667e-04 3.379958717023096026e-02 -9.689595645125753665e-03 4.426500358456443296e-01 -1.675258441897166661e-01 3.668101774664294951e-03 2.202517508457559753e-02
2.947051702551809708e-03 1.956332697014812272e+00 2.162392065064994151e-01 2.616224206212616199e+00 2.820170227437128752e-01 1.167424380035106957e-01 -1.173662947933473699e-03 2.692533578467010136e-02 1.884801149395712999e-03 1.216295418116605798e-01 -1.600852960845777773e-04 3.363598642204607136e-02 -8.576650766480675703e-03 4.450971951998125009e-01 -1.538982966950086517e-01 3.547940999186200654e-03 2.200550651002718128e-02
3.393221771895329857e-03 1.924269027649759600e+00 2.058747170265479709e-01 2.664071453832157932e+00 2.591501164691561443e-01 1.245776234560457274e-01 -1.564786627264586061e-03 2.931276187023079682e-02 1.646727139411188062e-03 1.288851220549040999e-01 -8.648794816137200803e-04 3.347228843142929788e-02 -7.335712491089114995e-03 4.494439335672644198e-01 -1.412161338165656699e-01 3.334206195109535448e-03 2.177519424557845459e-02
3.906939937054616958e-03 1.892982336078212091e+00 1.961808772479244345e-01 2.703361738998359520e+00 2.348943198277512467e-01 1.330186832997240498e-01 -1.865460585694908580e-03 3.196121877494878527e-02 1.239021758940781620e-03 1.367438239253928600e-01 -1.648270078091540469e-03 3.346546911966319371e-02 -6.382514472699104408e-03 4.561658895047046025e-01 -1.292383936954070722e-01 2.882653201686987635e-03 2.111194539755851737e-02
4.498432668969444201e-03 1.862538821228059138e+00 1.875839665940923495e-01 2.734359509219411066e+00 2.093647295324295721e-01 1.421172032673739816e-01 -1.988769325223599393e-03 3.489718879934639029e-02 7.566765492925710268e-04 1.452562744974513764e-01 -2.392961982128752330e-03 3.363083117111598241e-02 -5.638327509948526384e-03 4.651977385458023750e-01 -1.180918926972806537e-01 2.266223600348241541e-03 2.030995470319845245e-02
5.179474679231212825e-03 1.833140068419793378e+00 1.807254197101701987e-01 2.758211866006374358e+00 1.861954455819890830e-01 1.520710936709788463e-01 -1.619494149053143928e-03 3.817972938715480380e-02 2.741198153758152289e-04 1.545971215307738178e-01 -2.815199467855744597e-03 3.404927746485519879e-02 -5.019592136273724747e-03 4.768204251285368955e-01 -1.083340128914820760e-01 1.650199402710971321e-03 1.966948473734408259e-02
5.963623316594642357e-03 1.804839151717607448e+00 1.756910118391523667e-01 2.774504985860168027e+00 1.666400687266494929e-01 1.627637530673841926e-01 -7.765553156137069979e-04 4.192220621672132497e-02 -1.715396287274330300e-04 1.649156620097197434e-01 -2.572308184336874470e-03 3.466819563282846905e-02 -4.454395194833919713e-03 4.897136399974937881e-01 -1.001283229540880920e-01 1.045156606308592952e-03 1.936423761741078858e-02
6.866488450042998112e-03 1.777705814340383661e+00 1.721635560558101297e-01 2.783256351062659117e+00 1.509792672160396587e-01 1.739226180828475354e-01 5.577445779148607063e-04 4.619519012868572583e-02 -5.470628568529194158e-04 1.762648730972930511e-01 -1.149657365379141982e-03 3.547883554846648080e-02 -3.933647755103783505e-03 5.028157826833805633e-01 -9.246198104295999531e-02 4.393240182844387388e-04 1.955534016925687679e-02
7.906043210907700777e-03 1.751789858031411518e+00 1.685009977035207829e-01 2.783431601575428349e+00 1.393981853977233343e-01 1.868863751184585698e-01 9.541796375784616924e-04 5.119958305791566522e-02 -7.619644953021954825e-04 1.892853762447305743e-01 4.401529215211918977e-04 3.636258386306334689e-02 -3.485432043680698061e-03 5.162903347157841161e-01 -8.530814794740892992e-02 1.293074295599358806e-04 1.970672652804380393e-02
9.102981779915217050e-03 1.727107965448127613e+00 1.641839731575882588e-01 2.774862150044652420e+00 1.356247879444966997e-01 2.019142266763930271e-01 -5.237241789141783288e-05 5.698017618741429979e-02 -7.593404022438916823e-04 2.041088128276559721e-01 2.034377610009172055e-03 3.729492238222775757e-02 -3.060382179671066599e-03 5.301498020885356821e-01 -7.836694087990382640e-02 1.761382065781277049e-04 1.994970249637265797e-02
1.048113134154685273e-02 1.703752463217196089e+00 1.606642201493900246e-01 2.760566329600861124e+00 1.342862511369074530e-01 2.183944932810497896e-01 -1.257472541037134295e-03 6.343513280541218657e-02 -5.374237122598470029e-04 2.201442450352001368e-01 4.015140635969749461e-03 3.829244166622192136e-02 -2.979236290565519252e-03 5.468735475869694884e-01 -7.269911721980590324e-02 6.342964865634353891e-04 2.000374435605717371e-02
1.206792640639328847e-02 1.681741841466589227e+00 1.574115297323718798e-01 2.740601584470428342e+00 1.316902676015173357e-01 2.365436214462611486e-01 -2.674044620900754843e-03 7.045226773299656520e-02 -1.633807364653898364e-04 2.376396273306931595e-01 6.053503906537527346e-03 3.950383879785190899e-02 -3.016866291674448475e-03 5.669838951047392328e-01 -6.756187116634179701e-02 1.159859179318486122e-03 2.010314301162413955e-02
1.389495494373137359e-02 1.661180872498956518e+00 1.506227976403611279e-01 2.715933591822299764e+00 1.253457936888159319e-01 2.567822757776673792e-01 -4.644127065801376131e-03 7.766657557742634443e-02 1.842972812932802684e-04 2.571257492992121696e-01 7.495432120503693618e-03 4.140581276527505183e-02 -2.531192989213757599e-03 5.925765651394002687e-01 -6.127512509837636234e-02 6.229645941732639153e-04 1.893838285154697196e-02
1.599858719606057217e-02 1.641936295425339809e+00 1.438243804779347768e-01 2.685154192466012724e+00 1.193572415535045228e-01 2.796240510536457391e-01 -6.365348338658552430e-03 8.518033946297082215e-02 5.596041918141149429e-04 2.790094146813046350e-01 8.701290807122591398e-03 4.382995926841448675e-02 -2.114565963955858385e-03 6.228247868785594665e-01 -5.433207365904305780e-02 -4.528610396075364209e-04 1.816499523496944643e-02
1.842069969326716461e-02 1.623973998634635985e+00 1.377901334833385172e-01 2.647431992894222486e+00 1.132596856420066828e-01 3.054700108621894450e-01 -6.912084008575233168e-03 9.297027474706190397e-02 7.289304187375958421e-04 3.033964367566540088e-01 9.829992110299348718e-03 4.667630562357144575e-02 -2.149637273613766442e-03 6.575990713816981525e-01 -4.618559625605917623e-02 -2.040862806432878866e-03 1.837584791020675096e-02
2.120950887920190417e-02 1.606952748332304948e+00 1.316949735372383856e-01 2.601477236862831166e+00 1.124669224631803938e-01 3.349749004169555455e-01 -7.036393485510699514e-03 1.012927420441265547e-01 8.083684380427794136e-04 3.322628483256136467e-01 1.095988242511616861e-02 5.016488550414333059e-02 -2.299801919725254912e-03 6.958361640459556074e-01 -3.991318766042432908e-02 -2.764948712256495682e-03 1.852305431254810605e-02
2.442053094548649744e-02 1.590788822310530204e+00 1.243226889588570361e-01 2.546935186302070164e+00 1.199475922069823675e-01 3.683216411752401886e-01 -6.973376376096449003e-03 1.102071391038152715e-01 9.352470145973686144e-04 3.660824188829614467e-01 1.163864064014223654e-02 5.434134892004915951e-02 -2.427710292972059397e-03 7.372735601027718966e-01 -3.546250788524608205e-02 -2.301153740602655817e-03 1.806891834668321664e-02
2.811768697974230749e-02 1.575168016170775287e+00 1.171832076468105194e-01 2.486491029640843564e+00 1.260482655459385648e-01 4.059319752305156070e-01 -5.956858707028535316e-03 1.199096929299429404e-01 1.248678625053845082e-03 4.047733064186829766e-01 9.793079756769386413e-03 5.932381167525677124e-02 -2.475451532886998457e-03 7.804951593565594425e-01 -3.015335398039294124e-02 -2.065953710478731550e-03 1.794252940578616382e-02
3.237457542817643447e-02 1.560097899196016380e+00 1.101710796826544381e-01 2.421072694716483120e+00 1.342529033015319173e-01 4.473054430221816702e-01 -4.321418927177179264e-03 1.304129113505142490e-01 1.350929717884905013e-03 4.474908425623155828e-01 6.329012901206645947e-03 6.517335407775615153e-02 -2.568332880654382311e-03 8.259908637776820495e-01 -2.470326180773166347e-02 -1.879599560993519027e-03 1.738587176486946009e-02
3.727593720314938130e-02 1.545542572083943966e+00 1.036093899612278157e-01 2.356120187280772438e+00 1.228918399554665974e-01 4.911395046954560861e-01 -1.644464513056727306e-03 1.417181886734582563e-01 1.233953045166377022e-03 4.916881760456623396e-01 2.223557066318652964e-03 7.198498858163970837e-02 -2.797588503884113412e-03 8.752730218901014769e-01 -2.141317462140131939e-02 -1.281647868885260524e-03 1.660475291361803579e-02
4.291934260128778267e-02 1.531572602123358662e+00 9.728127487724623490e-02 2.283609481004460040e+00 1.135313148672207062e-01 5.366104690169182234e-01 6.711598535814773669e-04 1.540653255514338738e-01 9.678512345811188938e-04 5.369653061250165837e-01 -2.050408583142968033e-03 8.018165078823452641e-02 -2.908308329307534440e-03 9.279416482263004307e-01 -1.821674977036366605e-02 -4.063840395447936319e-04 1.568866817153680149e-02
4.941713361323833015e-02 1.518341324472995302e+00 8.950734238211086047e-02 2.197861404801443985e+00 1.111765296966798489e-01 5.827091421608007193e-01 7.533135499223631015e-04 1.677295485913511963e-01 7.172473457791612300e-04 5.829455097283484655e-01 -3.057864349947345822e-03 9.018829008283218984e-02 -2.935030353911056641e-03 9.863701585885369383e-01 -1.249541199529381405e-02 8.499527604997306370e-04 1.472870517349008160e-02
5.689866029018292998e-02 1.505307307266029904e+00 8.810148335699352629e-02 2.094792655510467227e+00 1.086382056511527999e-01 6.294815536387448063e-01 9.901955224021086882e-04 1.823584676492381318e-01 7.061995826628166689e-04 6.270243384803549924e-01 -1.840824609249589600e-03 1.019564162987246503e-01 -3.211644617809455982e-03 1.036754676663268926e+00 -1.089222945444151547e-02 1.635985800273112058e-03 1.478982758405596870e-02
6.551285568595509312e-02 1.492338872126097726e+00 8.673219802223879060e-02 1.972943483478049043e+00 1.016059983620012930e-01 6.768664823281200782e-01 1.962040869776884161e-03 1.978628347794686160e-01 1.160841317695027533e-03 6.684809678354665108e-01 -1.080701264518587473e-03 1.155101083814724927e-01 -3.284794786471789338e-03 1.075629503163584744e+00 -6.736547651658684327e-03 1.735828455516659138e-03 1.592381199680020440e-02
7.543120063354614990e-02 1.479666262045960856e+00 8.141922715679962563e-02 1.828797090456429908e+00 8.228479680656052009e-02 7.246611517554401027e-01 2.234599803021370193e-03 2.159454643005864760e-01 9.173334911300231459e-04 7.080199161214449921e-01 -1.115911766339468258e-03 1.303237510513822750e-01 -3.442816632195635704e-03 1.105939016479328574e+00 -3.621107408948803785e-03 9.190323300996633893e-04 1.504578981460611906e-02
8.685113737513520948e-02 1.467067443862011933e+00 7.605632207591291050e-02 1.665052707183172664e+00 7.019163919958561204e-02 7.729086809360399268e-01 2.632184566432160810e-03 2.362269267061525013e-01 6.591315587753197175e-04 7.462538002564987893e-01 -1.809542377258981788e-03 1.465592044397492633e-01 -3.910815628155301857e-03 1.127803464297723046e+00 -2.163644186741874725e-03 -5.170461293543338402e-05 1.330416744770090282e-02
1.000000000000000056e-01 1.453523781400000159e+00 7.275140534180765672e-02 1.486650900000000108e+00 6.906649307998630194e-02 8.219631450000000061e-01 4.472744027894770547e-03 2.579254300000000111e-01 3.332937874284975371e-04 7.856684999999999919e-01 -2.671446105093899792e-04 1.654803099999999638e-01 -3.591407057756365248e-03 1.138711483999999885e+00 -2.740669875090178537e-03 2.390608399999999932e-03 1.207505639463098135e-02
